Outlet,Date,Time,NetSales,Tax,TotalAmount,ReceiptNumber,Items,TotalItem,PaymentMethod,UseLoyaltyCard
SHOP003,2025-08-05,22:07:03,27027.027,2972.973,30000,SHOP003AUG2500360,Creamy Chocolate Cake,1,BCA,0
SHOP001,2025-08-05,22:07:36,10810.811,1189.189,12000,SHOP001AUG2500459,Banana Bread (Original),1,BCA,0
SHOP001,2025-08-05,22:08:22,22522.523,2477.477,25000,SHOP001AUG2500460,Matchapresso,1,BCA,0
SHOP002,2025-08-05,22:12:27,19819.82,2180.18,22000,SHOP002AUG2500176,Cappuccino (Hot Arabica),1,Cash,0
SHOP002,2025-08-05,22:24:41,22522.523,2477.477,25000,SHOP002AUG2500177,Chocolate (Hot),1,Cash,0
SHOP001,2025-08-05,22:31:10,27927.928,3072.072,31000,SHOP001AUG2500461,"Chocolate (Ice), Extra Shot (Houseblend)",2,BCA,0
SHOP003,2025-08-05,22:32:20,47747.748,5252.252,53000,SHOP003AUG2500361,"Hazelnut Latte (Gedhe), Friendly Coffee (Hot)",2,BCA,0
SHOP003,2025-08-05,22:35:41,20720.721,2279.279,23000,SHOP003AUG2500362,Basic Latte (Ice Arabica),1,Cash,0
SHOP003,2025-08-05,22:56:10,10810.811,1189.189,12000,SHOP003AUG2500363,Espresso Arabica (On The Rock),1,BCA,0
SHOP001,2025-08-05,22:59:10,22522.523,2477.477,25000,SHOP001AUG2500462,Matchapresso,1,BCA,0
SHOP001,2025-08-06,07:02:15,20720.721,2279.279,23000,SHOP001AUG2500463,Basic Latte (Ice Houseblend),1,BCA,0
SHOP001,2025-08-06,07:10:38,19819.82,2180.18,22000,SHOP001AUG2500464,Jus Semangka,1,BCA,0
SHOP001,2025-08-06,07:17:55,18918.919,2081.081,21000,SHOP001AUG2500465,Lemon Tea (Ice),1,BCA,0
SHOP002,2025-08-06,07:19:35,23423.423,2576.577,26000,SHOP002AUG2500178,"Green Thai Tea, Air Mineral",2,BCA,0
SHOP002,2025-08-06,07:40:31,21621.622,2378.378,24000,SHOP002AUG2500179,Berry Cake,1,BCA,0
SHOP001,2025-08-06,07:42:18,21621.622,2378.378,24000,SHOP001AUG2500466,Berry Cake,1,Cash,0
SHOP001,2025-08-06,07:43:34,19819.82,2180.18,22000,SHOP001AUG2500467,Jus Semangka,1,Cash,0
SHOP002,2025-08-06,07:48:44,20720.721,2279.279,23000,SHOP002AUG2500180,Summer,1,Cash,0
SHOP002,2025-08-06,07:55:12,21621.622,2378.378,24000,SHOP002AUG2500181,Berry Cake,1,BCA,0
SHOP002,2025-08-06,08:06:46,10810.811,1189.189,12000,SHOP002AUG2500182,Gula Gula,1,BCA,0
SHOP001,2025-08-06,08:07:40,27027.027,2972.973,30000,SHOP001AUG2500468,Matcha Latte (Gedhe),1,Cash,0
SHOP001,2025-08-06,08:07:53,20720.721,2279.279,23000,SHOP001AUG2500469,Moody,1,BCA,0
SHOP001,2025-08-06,08:16:21,20720.721,2279.279,23000,SHOP001AUG2500470,Basic Latte (Ice Arabica),1,BCA,0
SHOP002,2025-08-06,08:16:40,0.0,0.0,0,SHOP002AUG2500183,Friendly Coffee (Ice double shot),1,Cash,1
SHOP001,2025-08-06,08:20:00,19819.82,2180.18,22000,SHOP001AUG2500471,Pisang Coklat,1,BCA,0
SHOP001,2025-08-06,08:41:26,19819.82,2180.18,22000,SHOP001AUG2500472,Cappuccino (Hot Houseblend),1,BCA,0
SHOP002,2025-08-06,08:47:27,18018.018,1981.982,20000,SHOP002AUG2500184,BLACK (Houseblend),1,BCA,0
SHOP001,2025-08-06,08:47:58,4504.505,495.495,5000,SHOP001AUG2500473,Air Mineral,1,Cash,0
SHOP001,2025-08-06,08:53:15,18018.018,1981.982,20000,SHOP001AUG2500474,Lemons,1,BCA,0
SHOP002,2025-08-06,09:01:57,13513.514,1486.486,15000,SHOP002AUG2500185,Nostaltea,1,BCA,0
SHOP001,2025-08-06,09:06:59,27027.027,2972.973,30000,SHOP001AUG2500475,Not Tiramisu Latte (Gedhe),1,BCA,0
SHOP002,2025-08-06,09:15:58,27027.027,2972.973,30000,SHOP002AUG2500186,WHITE (Houseblend),1,BCA,0
SHOP001,2025-08-06,09:20:06,10810.811,1189.189,12000,SHOP001AUG2500476,Nutella Meses,1,Cash,0
SHOP003,2025-08-06,09:20:25,0.0,0.0,0,SHOP003AUG2500364,Basic Latte (Hot Arabica),1,Cash,1
SHOP003,2025-08-06,09:24:06,20720.721,2279.279,23000,SHOP003AUG2500365,Basic Latte (Ice Arabica),1,Cash,0
SHOP001,2025-08-06,09:27:03,21621.622,2378.378,24000,SHOP001AUG2500477,Sitrus Cafe,1,BCA,0
SHOP002,2025-08-06,09:35:03,18918.919,2081.081,21000,SHOP002AUG2500187,Thai Tea,1,BCA,0
SHOP003,2025-08-06,09:36:25,10810.811,1189.189,12000,SHOP003AUG2500366,Gula Gula,1,Cash,0
SHOP002,2025-08-06,09:38:39,18918.919,2081.081,21000,SHOP002AUG2500188,Lemon Tea (Hot),1,BCA,0
SHOP003,2025-08-06,09:48:53,38738.739,4261.261,43000,SHOP003AUG2500367,"Jasmine (Hot), Cappuccino (Hot Arabica)",2,BCA,0
SHOP003,2025-08-06,09:55:41,18918.919,2081.081,21000,SHOP003AUG2500368,Shakencano,1,Cash,0
SHOP002,2025-08-06,09:56:48,22522.523,2477.477,25000,SHOP002AUG2500189,Matcha Espresso,1,BCA,0
SHOP002,2025-08-06,09:59:07,47747.748,5252.252,53000,SHOP002AUG2500190,"Matcha Latte (Gedhe), Friendly Coffee (Ice double shot)",2,Cash,0
SHOP003,2025-08-06,10:01:43,0.0,0.0,0,SHOP003AUG2500369,Apple Pie Latte (Gedhe),1,Cash,1
SHOP001,2025-08-06,10:04:11,5405.405,594.595,6000,SHOP001AUG2500478,Extra Shot (Houseblend),1,Cash,0
SHOP002,2025-08-06,10:09:08,21621.622,2378.378,24000,SHOP002AUG2500191,Not Tiramisu Latte,1,BCA,0
SHOP001,2025-08-06,10:16:04,18018.018,1981.982,20000,SHOP001AUG2500479,Lemons,1,BCA,0
SHOP003,2025-08-06,10:17:16,27027.027,2972.973,30000,SHOP003AUG2500370,Happy Moca (Ice),1,Cash,0
SHOP001,2025-08-06,10:20:18,36936.937,4063.063,41000,SHOP001AUG2500480,"Jasmine (Hot), Americano (Hot Arabica)",2,BCA,0
SHOP001,2025-08-06,10:29:42,10810.811,1189.189,12000,SHOP001AUG2500481,Espresso Houseblend (On The Rock),1,BCA,0
SHOP003,2025-08-06,10:31:28,10810.811,1189.189,12000,SHOP003AUG2500371,Espresso Arabica (Basic Espresso),1,BCA,0
SHOP003,2025-08-06,10:34:16,27027.027,2972.973,30000,SHOP003AUG2500372,Vanilla Latte (Gedhe),1,BCA,0
SHOP002,2025-08-06,10:40:57,27027.027,2972.973,30000,SHOP002AUG2500192,Hazelnut Latte (Gedhe),1,BCA,0
SHOP001,2025-08-06,10:42:59,21621.622,2378.378,24000,SHOP001AUG2500482,Not Tiramisu Latte,1,BCA,0
SHOP001,2025-08-06,10:48:19,27027.027,2972.973,30000,SHOP001AUG2500483,Candy Latte (Gedhe),1,BCA,0
SHOP003,2025-08-06,10:54:52,41441.441,4558.559,46000,SHOP003AUG2500373,"Summer, Moody",2,BCA,0
SHOP001,2025-08-06,10:58:31,18018.018,1981.982,20000,SHOP001AUG2500484,Chamomile,1,BCA,0
SHOP001,2025-08-06,11:07:19,21621.622,2378.378,24000,SHOP001AUG2500485,Not Tiramisu Latte,1,BCA,0
SHOP001,2025-08-06,11:07:58,19819.82,2180.18,22000,SHOP001AUG2500486,Cappuccino (Hot Arabica),1,BCA,0
SHOP003,2025-08-06,11:14:38,47747.748,5252.252,53000,SHOP003AUG2500374,"Matchapresso (Gedhe), Vanilla Latte",2,BCA,0
SHOP001,2025-08-06,11:20:21,20720.721,2279.279,23000,SHOP001AUG2500487,Basic Latte (Ice Houseblend),1,Cash,0
SHOP003,2025-08-06,11:31:43,3603.604,396.396,4000,SHOP003AUG2500375,Upgrade Beans (Arabica),1,Cash,0
SHOP003,2025-08-06,11:34:50,18918.919,2081.081,21000,SHOP003AUG2500376,Red Apple,1,BCA,0
SHOP001,2025-08-06,11:38:29,6306.306,693.694,7000,SHOP001AUG2500488,Extra Shot (Arabica),1,BCA,0
SHOP003,2025-08-06,11:47:01,18018.018,1981.982,20000,SHOP003AUG2500377,Americano (Hot Arabica),1,BCA,0
SHOP001,2025-08-06,11:47:11,22522.523,2477.477,25000,SHOP001AUG2500489,Matcha Espresso,1,BCA,0
SHOP001,2025-08-06,11:56:15,18918.919,2081.081,21000,SHOP001AUG2500490,Shakencano,1,BCA,0
SHOP001,2025-08-06,12:04:59,27027.027,2972.973,30000,SHOP001AUG2500491,Butterscotch Latte (Gedhe),1,Cash,0
SHOP001,2025-08-06,12:12:10,27027.027,2972.973,30000,SHOP001AUG2500492,Thai Tea (Gedhe),1,BCA,0
SHOP003,2025-08-06,12:17:17,32432.432,3567.568,36000,SHOP003AUG2500378,"Forbidden Berry, Espresso Arabica (On The Rock)",2,BCA,0
SHOP003,2025-08-06,12:22:35,20720.721,2279.279,23000,SHOP003AUG2500379,Sunset,1,BCA,0
SHOP001,2025-08-06,12:32:09,27027.027,2972.973,30000,SHOP001AUG2500493,WHITE (Houseblend),1,BCA,0
SHOP002,2025-08-06,12:33:53,0.0,0.0,0,SHOP002AUG2500193,Matcha Espresso,1,Cash,1
SHOP003,2025-08-06,12:44:16,32432.432,3567.568,36000,SHOP003AUG2500380,"Matcha Latte (Gedhe), Extra Shot (Houseblend)",2,BCA,0
SHOP003,2025-08-06,12:56:04,18018.018,1981.982,20000,SHOP003AUG2500381,Chamomile,1,Cash,0
SHOP002,2025-08-06,13:00:07,0.0,0.0,0,SHOP002AUG2500194,Creamy Klepon,1,Cash,1
SHOP003,2025-08-06,13:00:37,10810.811,1189.189,12000,SHOP003AUG2500382,Burnt Sugar,1,BCA,0
SHOP001,2025-08-06,13:15:56,18018.018,1981.982,20000,SHOP001AUG2500494,Americano (Ice Arabica),1,Cash,0
SHOP003,2025-08-06,13:20:51,10810.811,1189.189,12000,SHOP003AUG2500383,Espresso Houseblend (Basic Espresso),1,BCA,0
SHOP003,2025-08-06,13:33:30,18018.018,1981.982,20000,SHOP003AUG2500384,Americano (Ice Arabica),1,BCA,0
SHOP002,2025-08-06,13:34:26,22522.523,2477.477,25000,SHOP002AUG2500195,Waffle,1,BCA,0
SHOP002,2025-08-06,13:45:01,27027.027,2972.973,30000,SHOP002AUG2500196,Matcha Latte (Gedhe),1,BCA,0
SHOP003,2025-08-06,13:45:34,18918.919,2081.081,21000,SHOP003AUG2500385,Red Apple,1,BCA,0
SHOP003,2025-08-06,13:48:15,41441.441,4558.559,46000,SHOP003AUG2500386,"Hazelnut Latte, Summer",2,BCA,0
SHOP001,2025-08-06,13:50:05,39639.64,4360.36,44000,SHOP001AUG2500495,"Sunset, Jasmine (Hot)",2,BCA,0
SHOP001,2025-08-06,13:54:46,21621.622,2378.378,24000,SHOP001AUG2500496,Cold Brew,1,Cash,0
SHOP003,2025-08-06,13:59:55,20720.721,2279.279,23000,SHOP003AUG2500387,Butterscotch,1,BCA,0
SHOP002,2025-08-06,14:07:14,39639.64,4360.36,44000,SHOP002AUG2500197,"Red Apple, Moody",2,BCA,0
SHOP002,2025-08-06,14:10:47,21621.622,2378.378,24000,SHOP002AUG2500198,Sitrus Cafe,1,BCA,0
SHOP003,2025-08-06,14:10:50,22522.523,2477.477,25000,SHOP003AUG2500388,Waffle,1,Cash,0
SHOP003,2025-08-06,14:14:19,20720.721,2279.279,23000,SHOP003AUG2500389,Friendly Coffee (Ice double shot),1,BCA,0
SHOP003,2025-08-06,14:20:32,27027.027,2972.973,30000,SHOP003AUG2500390,Thai Tea (Gedhe),1,BCA,0
SHOP003,2025-08-06,14:23:17,20720.721,2279.279,23000,SHOP003AUG2500391,Sunset,1,BCA,0
SHOP001,2025-08-06,14:26:19,18918.919,2081.081,21000,SHOP001AUG2500497,Jasmine (Ice),1,BCA,0
SHOP002,2025-08-06,14:27:00,4504.505,495.495,5000,SHOP002AUG2500199,Air Mineral,1,BCA,0
SHOP001,2025-08-06,14:31:18,20720.721,2279.279,23000,SHOP001AUG2500498,Candy Latte,1,BCA,0
SHOP001,2025-08-06,14:40:51,10810.811,1189.189,12000,SHOP001AUG2500499,Banana Bread (Chocolate),1,BCA,0
SHOP001,2025-08-06,14:44:46,20720.721,2279.279,23000,SHOP001AUG2500500,Friendly Coffee (Hot),1,BCA,0
SHOP001,2025-08-06,14:59:59,18918.919,2081.081,21000,SHOP001AUG2500501,Jasmine (Ice),1,BCA,0
SHOP001,2025-08-06,15:09:12,20720.721,2279.279,23000,SHOP001AUG2500502,Black Rice (Hot),1,BCA,0
SHOP002,2025-08-06,15:10:22,27027.027,2972.973,30000,SHOP002AUG2500200,Green Thai Tea (Gedhe),1,BCA,0
SHOP003,2025-08-06,15:17:52,27027.027,2972.973,30000,SHOP003AUG2500392,Not Tiramisu Latte (Gedhe),1,BCA,0
SHOP001,2025-08-06,15:18:33,27027.027,2972.973,30000,SHOP001AUG2500503,Butterscotch Latte (Gedhe),1,BCA,0
SHOP003,2025-08-06,15:19:11,18918.919,2081.081,21000,SHOP003AUG2500393,Green Apple,1,Cash,0
SHOP001,2025-08-06,15:23:40,19819.82,2180.18,22000,SHOP001AUG2500504,Cappuccino (Ice Arabica),1,BCA,0
SHOP001,2025-08-06,15:29:16,27027.027,2972.973,30000,SHOP001AUG2500505,WHITE (Arabica),1,BCA,0
SHOP003,2025-08-06,15:39:08,22522.523,2477.477,25000,SHOP003AUG2500394,Matcha Espresso,1,BCA,0
SHOP002,2025-08-06,15:40:02,20720.721,2279.279,23000,SHOP002AUG2500201,Basic Latte (Ice Houseblend),1,BCA,0
SHOP003,2025-08-06,15:40:59,20720.721,2279.279,23000,SHOP003AUG2500395,Vanilla Latte,1,BCA,0
SHOP001,2025-08-06,15:41:17,22522.523,2477.477,25000,SHOP001AUG2500506,Chocolate (Hot),1,BCA,0
SHOP003,2025-08-06,15:41:20,20720.721,2279.279,23000,SHOP003AUG2500396,Vanilla Latte,1,BCA,0
SHOP003,2025-08-06,15:42:48,4504.505,495.495,5000,SHOP003AUG2500397,Air Mineral,1,BCA,0
SHOP003,2025-08-06,15:51:25,45045.045,4954.955,50000,SHOP003AUG2500398,"BLACK (Houseblend), Happy Moca (Ice)",2,BCA,0
SHOP001,2025-08-06,15:54:55,27027.027,2972.973,30000,SHOP001AUG2500507,Not Tiramisu Latte (Gedhe),1,BCA,0
SHOP001,2025-08-06,16:06:38,18918.919,2081.081,21000,SHOP001AUG2500508,Lemon Tea (Hot),1,BCA,0
SHOP003,2025-08-06,16:07:38,20720.721,2279.279,23000,SHOP003AUG2500399,Hazelnut Latte,1,BCA,0
SHOP001,2025-08-06,16:12:23,27027.027,2972.973,30000,SHOP001AUG2500509,Green Thai Tea (Gedhe),1,Cash,0
SHOP001,2025-08-06,16:13:41,27027.027,2972.973,30000,SHOP001AUG2500510,Hazelnut Latte (Gedhe),1,BCA,0
SHOP003,2025-08-06,16:13:54,40540.541,4459.459,45000,SHOP003AUG2500400,"Cappuccino (Hot Houseblend), Basic Latte (Ice Arabica)",2,Cash,0
SHOP003,2025-08-06,16:18:26,19819.82,2180.18,22000,SHOP003AUG2500401,Jus Semangka,1,BCA,0
SHOP003,2025-08-06,16:24:24,18018.018,1981.982,20000,SHOP003AUG2500402,Americano (Ice Houesblend),1,BCA,0
SHOP001,2025-08-06,16:28:28,10810.811,1189.189,12000,SHOP001AUG2500511,Espresso Houseblend (Basic Espresso),1,BCA,0
SHOP002,2025-08-06,16:35:51,27027.027,2972.973,30000,SHOP002AUG2500202,Chocolate (Gedhe),1,Cash,0
SHOP002,2025-08-06,16:44:34,9009.009,990.991,10000,SHOP002AUG2500203,Donat Polos,1,BCA,0
SHOP003,2025-08-06,17:06:30,10810.811,1189.189,12000,SHOP003AUG2500403,Espresso Arabica (Basic Espresso),1,BCA,0
SHOP002,2025-08-06,17:09:06,19819.82,2180.18,22000,SHOP002AUG2500204,Pisang Coklat,1,Cash,0
SHOP003,2025-08-06,17:09:58,18918.919,2081.081,21000,SHOP003AUG2500404,Red Apple,1,BCA,0
SHOP002,2025-08-06,17:15:03,45945.946,5054.054,51000,SHOP002AUG2500205,"Green Thai Tea, Vanilla Latte (Gedhe)",2,BCA,0
SHOP003,2025-08-06,17:16:32,27027.027,2972.973,30000,SHOP003AUG2500405,Creamy Chocolate Cake,1,BCA,0
SHOP001,2025-08-06,17:27:00,31531.532,3468.468,35000,SHOP001AUG2500512,"Basic Latte (Hot Arabica), Banana Bread (Original)",2,BCA,0
SHOP001,2025-08-06,17:28:50,27027.027,2972.973,30000,SHOP001AUG2500513,Hazelnut Latte (Gedhe),1,BCA,0
SHOP003,2025-08-06,17:31:08,19819.82,2180.18,22000,SHOP003AUG2500406,Pisang Coklat,1,BCA,0
SHOP003,2025-08-06,17:33:53,19819.82,2180.18,22000,SHOP003AUG2500407,Cappuccino (Hot Houseblend),1,Cash,0
SHOP001,2025-08-06,17:36:36,0.0,0.0,0,SHOP001AUG2500514,Black Rice (Hot),1,Cash,1
SHOP003,2025-08-06,17:37:14,47747.748,5252.252,53000,SHOP003AUG2500408,"Vanilla Latte (Gedhe), Summer",2,BCA,0
SHOP003,2025-08-06,17:40:54,45945.946,5054.054,51000,SHOP003AUG2500409,"Lemon Tea (Ice), Hazelnut Latte (Gedhe)",2,BCA,0
SHOP002,2025-08-06,17:41:26,39639.64,4360.36,44000,SHOP002AUG2500206,"Candy Latte, Lemon Tea (Ice)",2,BCA,0
SHOP001,2025-08-06,17:44:15,27027.027,2972.973,30000,SHOP001AUG2500515,Creamy Chocolate Cake,1,BCA,0
SHOP001,2025-08-06,17:44:30,48648.649,5351.351,54000,SHOP001AUG2500516,"Matchapresso (Gedhe), Creamy Klepon",2,BCA,0
SHOP001,2025-08-06,17:55:59,19819.82,2180.18,22000,SHOP001AUG2500517,Pisang Coklat,1,BCA,0
SHOP001,2025-08-06,17:56:15,18018.018,1981.982,20000,SHOP001AUG2500518,BLACK (Houseblend),1,BCA,0
SHOP002,2025-08-06,18:03:19,10810.811,1189.189,12000,SHOP002AUG2500207,Gula Gula,1,BCA,0
SHOP003,2025-08-06,18:12:51,27027.027,2972.973,30000,SHOP003AUG2500410,Friendly Coffee (Gedhe),1,BCA,0
SHOP003,2025-08-06,18:32:58,19819.82,2180.18,22000,SHOP003AUG2500411,Jus Semangka,1,BCA,0
SHOP003,2025-08-06,18:42:38,18918.919,2081.081,21000,SHOP003AUG2500412,Jasmine (Hot),1,BCA,0
SHOP001,2025-08-06,18:47:46,19819.82,2180.18,22000,SHOP001AUG2500519,Cappuccino (Ice Houseblend),1,Cash,0
SHOP001,2025-08-06,18:57:07,27027.027,2972.973,30000,SHOP001AUG2500520,"Espresso Arabica (Basic Espresso), Soft Tea",2,BCA,0
SHOP003,2025-08-06,19:02:22,27027.027,2972.973,30000,SHOP003AUG2500413,Chocolate (Gedhe),1,BCA,0
SHOP003,2025-08-06,19:02:32,16216.216,1783.784,18000,SHOP003AUG2500414,Soft Tea,1,Cash,0
SHOP002,2025-08-06,19:12:07,38738.739,4261.261,43000,SHOP002AUG2500208,"Butterscotch, Americano (Ice Arabica)",2,Cash,0
SHOP003,2025-08-06,19:13:44,20720.721,2279.279,23000,SHOP003AUG2500415,Sunset,1,BCA,0
SHOP003,2025-08-06,19:30:06,18018.018,1981.982,20000,SHOP003AUG2500416,BLACK (Houseblend),1,BCA,0
SHOP003,2025-08-06,19:38:45,27027.027,2972.973,30000,SHOP003AUG2500417,WHITE (Arabica),1,BCA,0
SHOP002,2025-08-06,19:44:57,18018.018,1981.982,20000,SHOP002AUG2500209,Americano (Hot Arabica),1,BCA,0
SHOP002,2025-08-06,19:57:29,18018.018,1981.982,20000,SHOP002AUG2500210,Lemons,1,BCA,0
SHOP003,2025-08-06,19:57:51,18918.919,2081.081,21000,SHOP003AUG2500418,Lemon Tea (Hot),1,BCA,0
SHOP001,2025-08-06,20:00:53,18918.919,2081.081,21000,SHOP001AUG2500521,Thai Tea,1,BCA,0
SHOP003,2025-08-06,20:09:27,5405.405,594.595,6000,SHOP003AUG2500419,Extra Shot (Houseblend),1,BCA,0
SHOP002,2025-08-06,20:09:41,36036.036,3963.964,40000,SHOP002AUG2500211,"Thai Tea (Gedhe), Susu Oat",2,BCA,0
SHOP003,2025-08-06,20:20:04,21621.622,2378.378,24000,SHOP003AUG2500420,Biru,1,BCA,0
SHOP003,2025-08-06,20:24:31,36036.036,3963.964,40000,SHOP003AUG2500421,"Apple Pie Latte (Gedhe), Susu Oat",2,BCA,0
SHOP001,2025-08-06,20:30:21,16216.216,1783.784,18000,SHOP001AUG2500522,Soft Tea,1,BCA,0
SHOP001,2025-08-06,20:32:44,5405.405,594.595,6000,SHOP001AUG2500523,Extra Shot (Houseblend),1,Cash,0
SHOP001,2025-08-06,20:35:42,46846.847,5153.153,52000,SHOP001AUG2500524,"Apple Pie Latte (Gedhe), Cappuccino (Hot Arabica)",2,BCA,0
SHOP001,2025-08-06,20:37:01,20720.721,2279.279,23000,SHOP001AUG2500525,Basic Latte (Hot Houseblend),1,BCA,0
SHOP001,2025-08-06,20:53:15,19819.82,2180.18,22000,SHOP001AUG2500526,Cappuccino (Ice Arabica),1,BCA,0
SHOP001,2025-08-06,20:55:42,20720.721,2279.279,23000,SHOP001AUG2500527,Moody,1,BCA,0
SHOP003,2025-08-06,20:57:15,21621.622,2378.378,24000,SHOP003AUG2500422,Apple Pie Latte,1,BCA,0
SHOP001,2025-08-06,21:01:41,27027.027,2972.973,30000,SHOP001AUG2500528,Candy Latte (Gedhe),1,BCA,0
SHOP002,2025-08-06,21:06:48,18918.919,2081.081,21000,SHOP002AUG2500212,Red Apple,1,Cash,0
SHOP003,2025-08-06,21:07:21,25225.225,2774.775,28000,SHOP003AUG2500423,Croffle,1,BCA,0
SHOP001,2025-08-06,21:11:35,27027.027,2972.973,30000,SHOP001AUG2500529,Thai Tea (Gedhe),1,BCA,0
SHOP001,2025-08-06,21:18:44,25225.225,2774.775,28000,SHOP001AUG2500530,"Basic Latte (Hot Arabica), Air Mineral",2,Cash,0
SHOP002,2025-08-06,21:23:22,20720.721,2279.279,23000,SHOP002AUG2500213,Butterscotch,1,BCA,0
SHOP003,2025-08-06,21:26:41,36936.937,4063.063,41000,SHOP003AUG2500424,"Americano (Hot Houseblend), Jasmine (Ice)",2,BCA,0
SHOP002,2025-08-06,21:31:08,21621.622,2378.378,24000,SHOP002AUG2500214,Cold Brew,1,BCA,0
SHOP001,2025-08-06,21:38:02,21621.622,2378.378,24000,SHOP001AUG2500531,Matcha Latte (Hot),1,BCA,0
SHOP001,2025-08-06,21:43:28,18918.919,2081.081,21000,SHOP001AUG2500532,Lemon Tea (Ice),1,Cash,0
SHOP003,2025-08-06,21:45:52,19819.82,2180.18,22000,SHOP003AUG2500425,Jus Semangka,1,BCA,0
SHOP001,2025-08-06,21:46:07,47747.748,5252.252,53000,SHOP001AUG2500533,"WHITE (Arabica), Black Rice (Ice)",2,BCA,0
SHOP001,2025-08-06,21:46:12,21621.622,2378.378,24000,SHOP001AUG2500534,Matcha Latte (Hot),1,BCA,0
SHOP001,2025-08-06,21:47:33,13513.514,1486.486,15000,SHOP001AUG2500535,Nostaltea,1,BCA,0
SHOP003,2025-08-06,21:49:50,22522.523,2477.477,25000,SHOP003AUG2500426,Chocolate (Ice),1,BCA,0
SHOP001,2025-08-06,22:00:14,18018.018,1981.982,20000,SHOP001AUG2500536,Lemons,1,BCA,0
SHOP001,2025-08-06,22:15:12,20720.721,2279.279,23000,SHOP001AUG2500537,Vanilla Latte,1,BCA,0
SHOP003,2025-08-06,22:31:49,18918.919,2081.081,21000,SHOP003AUG2500427,Green Apple,1,Cash,0
SHOP002,2025-08-06,22:34:42,21621.622,2378.378,24000,SHOP002AUG2500215,Sitrus Cafe,1,BCA,0
SHOP003,2025-08-06,22:35:37,0.0,0.0,0,SHOP003AUG2500428,Matcha Latte (Gedhe),1,Cash,1
SHOP003,2025-08-06,22:37:55,21621.622,2378.378,24000,SHOP003AUG2500429,Matcha Latte (Hot),1,BCA,0
SHOP003,2025-08-06,22:44:44,22522.523,2477.477,25000,SHOP003AUG2500430,Matcha Espresso,1,Cash,0
SHOP003,2025-08-06,22:47:48,39639.64,4360.36,44000,SHOP003AUG2500431,"Friendly Coffee (Ice double shot), Green Thai Tea",2,BCA,0
SHOP001,2025-08-07,07:00:49,20720.721,2279.279,23000,SHOP001AUG2500538,Hazelnut Latte,1,BCA,0
SHOP001,2025-08-07,07:01:36,27027.027,2972.973,30000,SHOP001AUG2500539,Butterscotch Latte (Gedhe),1,Cash,0
SHOP001,2025-08-07,07:42:08,18918.919,2081.081,21000,SHOP001AUG2500540,Green Apple,1,BCA,0
SHOP002,2025-08-07,07:43:39,43243.243,4756.757,48000,SHOP002AUG2500216,"Cold Brew, Creamy Klepon",2,BCA,0
SHOP001,2025-08-07,07:49:12,10810.811,1189.189,12000,SHOP001AUG2500541,Banana Bread (Chocolate),1,BCA,0
SHOP001,2025-08-07,08:08:17,18918.919,2081.081,21000,SHOP001AUG2500542,Jasmine (Ice),1,Cash,0
SHOP001,2025-08-07,08:17:37,9009.009,990.991,10000,SHOP001AUG2500543,Donat Polos,1,BCA,0
SHOP001,2025-08-07,08:21:06,5405.405,594.595,6000,SHOP001AUG2500544,Extra Shot (Houseblend),1,BCA,0
SHOP001,2025-08-07,08:21:14,27027.027,2972.973,30000,SHOP001AUG2500545,Thai Tea (Gedhe),1,BCA,0
SHOP002,2025-08-07,08:23:56,0.0,0.0,0,SHOP002AUG2500217,Cappuccino (Hot Arabica),1,Cash,1
SHOP001,2025-08-07,08:28:09,27027.027,2972.973,30000,SHOP001AUG2500546,Chocolate (Gedhe),1,BCA,0
SHOP001,2025-08-07,08:36:34,19819.82,2180.18,22000,SHOP001AUG2500547,Cappuccino (Hot Arabica),1,BCA,0
SHOP002,2025-08-07,08:41:59,10810.811,1189.189,12000,SHOP002AUG2500218,Burnt Sugar,1,Cash,0
SHOP001,2025-08-07,08:45:36,19819.82,2180.18,22000,SHOP001AUG2500548,Cappuccino (Hot Arabica),1,BCA,0
SHOP001,2025-08-07,08:47:14,21621.622,2378.378,24000,SHOP001AUG2500549,Sitrus Cafe,1,Cash,0
SHOP002,2025-08-07,08:51:56,27027.027,2972.973,30000,SHOP002AUG2500219,WHITE (Houseblend),1,BCA,0
SHOP001,2025-08-07,09:00:21,18018.018,1981.982,20000,SHOP001AUG2500550,BLACK,1,BCA,0
SHOP002,2025-08-07,09:03:53,19819.82,2180.18,22000,SHOP002AUG2500220,Pisang Coklat,1,BCA,0
SHOP002,2025-08-07,09:11:03,21621.622,2378.378,24000,SHOP002AUG2500221,Creamy Klepon,1,BCA,0
SHOP003,2025-08-07,09:15:42,27027.027,2972.973,30000,SHOP003AUG2500432,Matcha Latte (Gedhe),1,BCA,0
SHOP001,2025-08-07,09:27:19,22522.523,2477.477,25000,SHOP001AUG2500551,Matchapresso,1,BCA,0
SHOP001,2025-08-07,09:28:03,20720.721,2279.279,23000,SHOP001AUG2500552,"Air Mineral, Soft Tea",2,BCA,0
SHOP003,2025-08-07,09:29:34,21621.622,2378.378,24000,SHOP003AUG2500433,Matcha Latte (Ice),1,Cash,0
SHOP001,2025-08-07,09:34:46,18918.919,2081.081,21000,SHOP001AUG2500553,Lemon Tea (Ice),1,BCA,0
SHOP003,2025-08-07,09:49:47,4504.505,495.495,5000,SHOP003AUG2500434,Air Mineral,1,Cash,0
